name,category,path,tags,popularity
car_fan_low_right,_other,/static/app/icon_library/icons/_other/car_fan_low_right.svg,,0
car_fan_mid_left,_other,/static/app/icon_library/icons/_other/car_fan_mid_left.svg,,0
car_fan_mid_low_right,_other,/static/app/icon_library/icons/_other/car_fan_mid_low_right.svg,,0
car_fan_mid_right,_other,/static/app/icon_library/icons/_other/car_fan_mid_right.svg,,0
car_fan_recirculate,_other,/static/app/icon_library/icons/_other/car_fan_recirculate.svg,,0
car_fan_recirculate_2,_other,/static/app/icon_library/icons/_other/car_fan_recirculate_2.svg,,0
car_gear,_other,/static/app/icon_library/icons/_other/car_gear.svg,,0
car_lock,_other,/static/app/icon_library/icons/_other/car_lock.svg,,0
car_mirror_heat,_other,/static/app/icon_library/icons/_other/car_mirror_heat.svg,,0
car_tag,_other,/static/app/icon_library/icons/_other/car_tag.svg,,0
cardio_load,_other,/static/app/icon_library/icons/_other/cardio_load.svg,,0
cardiology,_other,/static/app/icon_library/icons/_other/cardiology.svg,,0
cards,_other,/static/app/icon_library/icons/_other/cards.svg,,0
cards_stack,_other,/static/app/icon_library/icons/_other/cards_stack.svg,,0
cards_star,_other,/static/app/icon_library/icons/_other/cards_star.svg,,0
